Transaction_ID,Payment_Method,Customer_ID,_Item_Identifier,_Outlet_Identifier,Transaction_Date,Units_Sold,Unit_Price,Unit_Margin
OD-5-12709,Cash,390,NCK06,OUT019,25-06-2022,2,51.76009174,43.72798218
OD-3-10681,Cash,432,FDS45,OUT017,03-09-2023,3,407.2114092,203.8801735
OD-5-10206,Debit Card,402,FDS45,OUT019,21-12-2023,5,240.4747147,33.31480265
OD-2-58959,Credit Card,178,NCK06,OUT013,07-12-2022,3,45.83808551,29.64104361
OD-1-59202,Debit Card,195,FDX49,OUT010,03-06-2022,2,65.21470636,54.13122615
OD-1-74020,Credit Card,197,DRE12,OUT010,31-07-2022,3,43.82929381,25.32311374
OD-4-30575,Credit Card,357,FDX49,OUT018,04-02-2023,1,31.27872377,11.07265568
OD-2-35616,Debit Card,374,FDP03,OUT013,23-07-2023,4,24.15452268,20.64702833
OD-2-21278,Debit Card,258,FDP40,OUT013,02-05-2023,3,46.91868704,18.28239925
OD-3-16006,Cash,151,FDF50,OUT017,01-05-2022,5,83.66445872,74.11203966
OD-4-42351,Debit Card,396,FDW02,OUT018,23-06-2022,5,307.6388341,69.86849769
OD-4-56229,Debit Card,492,FDJ10,OUT018,24-11-2023,1,100.8737031,76.58671725
OD-5-17457,Credit Card,235,NCK06,OUT019,10-10-2023,1,51.76009174,23.39587297
OD-4-1448,Credit Card,381,DRE12,OUT018,04-04-2022,2,32.3065121,22.72536875
OD-4-17921,Credit Card,318,FDX35,OUT018,01-11-2022,2,43.16332114,1.633782588
OD-3-58991,Cash,273,DRE12,OUT017,02-02-2024,5,46.75249255,2.655438355
OD-4-53783,Debit Card,185,FDB05,OUT018,15-02-2023,3,78.25460112,64.7160519
OD-2-52589,Cash,216,FDX49,OUT013,04-04-2023,4,64.62947005,31.9799345
OD-3-34214,Debit Card,424,FDX35,OUT017,23-04-2023,4,69.72216042,7.541849708
OD-2-12127,Credit Card,108,FDX35,OUT013,22-01-2023,4,31.36302106,11.47361461
OD-1-56218,Debit Card,129,FDX49,OUT010,04-03-2023,3,65.21470636,52.59831121
OD-4-14941,Credit Card,400,FDB05,OUT018,14-05-2023,5,78.25460112,33.08891581
OD-5-10636,Cash,292,NCU30,OUT019,04-11-2023,3,327.2397316,129.8166773
OD-5-74995,Cash,272,FDP03,OUT019,27-04-2023,2,5.563407482,4.389262154
OD-3-71316,Credit Card,205,FDB05,OUT017,23-01-2024,3,56.90300263,25.17920602
OD-4-27982,Credit Card,318,FDT48,OUT018,12-02-2023,2,370.5782602,350.5670289
OD-2-10201,Credit Card,329,NCU30,OUT013,27-06-2023,3,226.8383278,78.95543833
OD-2-64472,Cash,345,FDJ10,OUT013,22-01-2023,1,26.21847015,6.139384246
OD-4-38146,Credit Card,285,NCK06,OUT018,04-10-2023,1,60.79252454,56.11680521
OD-3-47481,Cash,486,DRE12,OUT017,03-01-2023,3,46.75249255,43.48990166
OD-2-40606,Debit Card,418,FDF50,OUT013,20-01-2023,2,43.32688484,21.23990002
OD-1-40889,Credit Card,181,DRK37,OUT010,10-03-2022,5,35.22690415,8.148202974
OD-1-45060,Debit Card,416,FDP40,OUT010,20-07-2022,1,20.9340788,4.20377381
OD-1-8235,Debit Card,143,FDY24,OUT010,15-04-2023,2,271.9198837,217.1429551
OD-3-69230,Debit Card,219,DRK37,OUT017,09-12-2023,2,28.24807016,6.692684754
OD-2-48437,Debit Card,446,FDU11,OUT013,14-03-2023,2,36.50426854,10.22186033
OD-5-19062,Debit Card,369,FDX35,OUT019,12-09-2023,2,31.24733862,25.29300112
OD-1-9834,Credit Card,381,NCK06,OUT010,03-10-2022,3,88.49748541,72.21772916
OD-4-9430,Credit Card,421,FDJ10,OUT018,22-07-2022,3,100.8737031,2.915648118
OD-1-44095,Debit Card,484,NCU30,OUT010,16-10-2023,1,190.8290517,129.0096731
OD-5-66638,Credit Card,490,DRE12,OUT019,16-11-2022,5,18.82924101,5.651580194
OD-4-49991,Credit Card,174,FDS45,OUT018,04-12-2022,4,131.3570042,3.449338375
OD-4-11025,Debit Card,167,NCK06,OUT018,28-10-2023,4,60.79252454,42.19315462
OD-3-33840,Credit Card,488,FDX35,OUT017,02-05-2023,5,69.72216042,29.02857168
OD-4-71533,Credit Card,282,FDP40,OUT018,22-10-2023,5,34.42402725,27.25374999
OD-1-42158,Credit Card,111,FDX35,OUT010,26-11-2023,5,39.20682726,33.37090897
OD-2-69265,Credit Card,173,FDS45,OUT013,17-12-2023,4,207.6605809,55.96575199
OD-5-48063,Cash,201,FDB05,OUT019,18-10-2023,3,55.01119411,18.02366392
OD-5-50246,Cash,425,FDJ10,OUT019,11-02-2023,2,32.19175988,19.94503149
OD-5-43752,Cash,435,FDY24,OUT019,10-04-2022,4,381.3781884,283.829977
OD-3-7538,Credit Card,336,FDB05,OUT017,04-09-2022,2,56.90300263,15.79038302
OD-3-1194,Credit Card,150,FDX35,OUT017,25-11-2023,5,69.72216042,16.08169825
OD-4-24115,Credit Card,397,FDW25,OUT018,28-04-2023,2,503.1458286,29.45791232
OD-2-48293,Debit Card,251,FDP40,OUT013,20-06-2023,4,46.91868704,36.80192678
OD-2-63597,Cash,346,NCN53,OUT013,07-12-2023,4,44.12001739,3.536892672
OD-3-3459,Cash,497,DRK37,OUT017,15-09-2023,2,28.24807016,9.147769254
OD-5-19661,Debit Card,172,FDF50,OUT019,03-10-2023,3,61.06231589,14.5434006
OD-3-32300,Debit Card,263,FDY24,OUT017,24-01-2024,2,489.9469666,237.5889902
OD-3-71940,Cash,253,NCK06,OUT017,06-01-2024,1,61.5207604,5.136421022
OD-2-4999,Cash,244,FDS45,OUT013,29-12-2023,4,207.6605809,202.974889
OD-3-48421,Credit Card,363,DRF23,OUT017,18-04-2022,5,47.62581804,22.21332873
OD-4-40546,Credit Card,108,FDP40,OUT018,11-03-2023,5,34.42402725,12.80101588
OD-4-39360,Credit Card,342,NCN53,OUT018,14-08-2022,1,23.64817326,5.085102855
OD-5-55557,Credit Card,231,FDJ10,OUT019,18-11-2023,5,32.19175988,21.69615684
OD-5-61716,Cash,372,NCN53,OUT019,30-08-2022,2,47.3451192,11.47099515
OD-1-74774,Cash,341,FDY24,OUT010,18-09-2022,2,271.9198837,12.30783401
OD-1-25136,Cash,400,FDX49,OUT010,23-10-2023,4,65.21470636,17.33737514
OD-1-32296,Cash,141,FDX49,OUT010,31-10-2022,2,65.21470636,44.71030878
OD-4-60587,Debit Card,401,FDU11,OUT018,07-05-2023,4,48.64363088,31.95672325
OD-2-24862,Credit Card,303,FDS45,OUT013,22-11-2022,5,207.6605809,81.63902346
OD-4-57908,Cash,222,FDS45,OUT018,21-09-2022,2,131.3570042,107.8117949
OD-4-74165,Debit Card,352,FDF50,OUT018,18-04-2023,1,53.33961269,11.58188965
OD-5-22237,Cash,444,DRE12,OUT019,07-08-2023,4,18.82924101,2.34788403
OD-5-49505,Credit Card,457,DRF23,OUT019,25-04-2023,2,57.34325593,11.73833075
OD-2-58020,Cash,349,DRK37,OUT013,25-12-2023,4,31.2000117,15.79676375
OD-2-9468,Debit Card,217,NCK06,OUT013,10-08-2022,5,45.83808551,13.98251415
OD-3-51286,Debit Card,369,FDF50,OUT017,12-11-2023,4,83.66445872,55.37774032
OD-3-20210,Credit Card,472,NCK06,OUT017,27-12-2023,4,61.5207604,6.771940517
OD-3-48397,Debit Card,102,NCU30,OUT017,30-11-2022,1,354.7770506,105.9671922
OD-4-67347,Cash,128,DRK37,OUT018,26-04-2022,4,13.43239109,2.246977793
OD-5-46527,Cash,194,FDT48,OUT019,30-03-2023,5,451.8740318,2.809341888
OD-4-22931,Credit Card,121,FDX35,OUT018,07-02-2024,3,43.16332114,13.47777828
OD-3-1083,Debit Card,319,DRE12,OUT017,24-04-2023,1,46.75249255,17.38860936
OD-1-52401,Credit Card,311,FDB05,OUT010,24-06-2023,5,28.03477811,3.350976654
OD-1-18936,Credit Card,343,FDX49,OUT010,26-08-2023,2,65.21470636,4.85336591
OD-1-44365,Cash,188,FDY24,OUT010,11-05-2022,3,271.9198837,234.522932
OD-5-46334,Debit Card,186,FDW25,OUT019,04-06-2022,2,327.5622326,306.2857509
OD-1-38519,Cash,426,FDW25,OUT010,01-02-2024,4,129.6596375,103.8583682
OD-3-37606,Debit Card,358,DRK37,OUT017,02-11-2023,2,28.24807016,20.64606118
OD-1-21350,Debit Card,370,FDY24,OUT010,28-01-2024,4,271.9198837,19.11432356
OD-1-46060,Cash,261,FDS23,OUT010,20-07-2023,5,313.6433547,66.81603698
OD-5-55681,Debit Card,230,FDB05,OUT019,27-03-2023,4,55.01119411,52.69305914
OD-1-2106,Cash,129,FDP03,OUT010,18-03-2022,3,6.860398537,3.483113656
OD-3-58019,Debit Card,382,DRK37,OUT017,28-03-2022,5,28.24807016,2.382708808
OD-5-65439,Credit Card,494,FDS45,OUT019,05-09-2022,5,240.4747147,175.6132133
OD-5-5000,Credit Card,270,FDS45,OUT019,16-04-2022,4,240.4747147,175.6528087
OD-3-46002,Debit Card,160,DRK37,OUT017,07-12-2023,2,28.24807016,19.46444353
OD-5-29670,Credit Card,420,NCU30,OUT019,11-12-2023,3,327.2397316,83.77933463
OD-1-8087,Credit Card,253,NCK06,OUT010,05-03-2022,2,88.49748541,1.065268441
OD-2-18577,Cash,317,DRF23,OUT013,07-11-2023,1,30.09940708,26.7473676
OD-3-75066,Cash,439,NCK06,OUT017,25-11-2022,5,61.5207604,31.99858193
OD-3-51415,Debit Card,133,FDU11,OUT017,18-12-2022,1,39.40097257,37.21168145
OD-3-58698,Credit Card,483,FDX35,OUT017,11-10-2023,3,69.72216042,30.24251121
OD-5-70724,Debit Card,307,DRE12,OUT019,05-07-2022,2,18.82924101,9.983119396
OD-3-2310,Debit Card,478,FDW25,OUT017,26-03-2023,3,374.2385868,138.628586
OD-3-30403,Debit Card,268,FDU11,OUT017,28-07-2023,5,39.40097257,38.29797241
OD-2-52741,Debit Card,213,DRK37,OUT013,30-10-2023,1,31.2000117,6.65214757
OD-5-9396,Credit Card,357,FDS23,OUT019,23-11-2022,5,477.3320903,331.1138709
OD-2-59706,Debit Card,308,FDX35,OUT013,25-04-2022,3,31.36302106,23.93400255
OD-2-1654,Credit Card,106,FDP03,OUT013,26-04-2023,3,24.15452268,10.61988519
OD-3-70957,Cash,245,NCU30,OUT017,22-02-2024,3,354.7770506,268.7508735
OD-4-48434,Cash,384,FDP40,OUT018,11-01-2024,1,34.42402725,8.361869053
OD-5-68400,Cash,186,FDT48,OUT019,05-02-2023,1,451.8740318,56.79125736
OD-5-20014,Cash,474,NCU30,OUT019,08-04-2022,2,327.2397316,64.56116
OD-1-47196,Debit Card,251,FDX49,OUT010,07-09-2022,2,65.21470636,6.291834456
OD-1-37143,Cash,218,NCU30,OUT010,18-05-2022,4,190.8290517,34.92372124
OD-5-59094,Cash,348,NCN53,OUT019,12-06-2022,5,47.3451192,18.30668274
OD-4-67903,Cash,187,FDP03,OUT018,05-09-2023,1,6.543469643,5.161909643
OD-1-67412,Debit Card,160,DRK37,OUT010,30-09-2023,1,35.22690415,14.67029584
OD-4-5691,Cash,308,FDX35,OUT018,08-04-2022,4,43.16332114,25.94624328
OD-3-9499,Cash,188,NCK06,OUT017,21-11-2023,5,61.5207604,12.18555866
OD-3-21268,Cash,283,FDS45,OUT017,21-08-2022,2,407.2114092,32.22689695
OD-4-33026,Credit Card,459,FDX49,OUT018,18-03-2023,3,31.27872377,0.469807078
OD-1-48139,Cash,479,FDJ10,OUT010,19-08-2022,5,30.21009824,6.628210238
OD-4-48519,Debit Card,134,FDW02,OUT018,02-11-2023,4,307.6388341,126.6732996
OD-1-31015,Cash,138,FDY24,OUT010,10-08-2022,2,271.9198837,26.21325115
OD-3-70405,Credit Card,203,FDU11,OUT017,17-06-2022,4,39.40097257,17.04158297
OD-3-38101,Debit Card,499,NCK06,OUT017,03-09-2022,2,61.5207604,32.45940524
OD-5-7182,Cash,311,FDF50,OUT019,01-11-2023,2,61.06231589,21.11794706
OD-4-23819,Debit Card,243,FDP03,OUT018,05-11-2022,3,6.543469643,3.27808511
OD-4-34796,Credit Card,325,FDB05,OUT018,13-03-2022,1,78.25460112,66.1776372
OD-5-29645,Credit Card,233,DRK37,OUT019,22-01-2023,3,34.46407009,18.00162611
OD-2-51751,Credit Card,191,FDT48,OUT013,11-04-2023,1,241.1920631,50.08105974
OD-4-13134,Cash,168,FDX49,OUT018,05-10-2022,4,31.27872377,26.01195511
OD-3-16116,Debit Card,315,DRK37,OUT017,23-04-2023,4,28.24807016,7.762560503
OD-4-24333,Credit Card,416,FDP03,OUT018,17-05-2023,3,6.543469643,1.850635387
OD-1-67997,Credit Card,298,DRE12,OUT010,10-04-2022,2,43.82929381,38.31769269
OD-4-51955,Credit Card,127,FDU11,OUT018,28-10-2022,2,48.64363088,36.87988648
OD-5-49898,Debit Card,450,DRE12,OUT019,16-10-2023,3,18.82924101,5.466771144
OD-3-75451,Debit Card,485,FDP40,OUT017,25-01-2024,2,18.15730745,12.1426842
OD-5-13071,Debit Card,406,DRF23,OUT019,22-04-2022,5,57.34325593,47.21705189
OD-5-4467,Credit Card,202,FDW02,OUT019,30-04-2023,5,181.9553208,39.16000459
OD-3-18818,Debit Card,426,NCN53,OUT017,14-04-2022,3,49.27073874,21.92999517
OD-1-45914,Debit Card,148,FDP40,OUT010,26-10-2022,1,20.9340788,4.415447178
OD-3-8830,Credit Card,424,DRE12,OUT017,26-01-2023,1,46.75249255,34.86765903
OD-3-70045,Credit Card,155,NCK06,OUT017,12-04-2022,3,61.5207604,37.06740138
OD-2-26662,Credit Card,144,FDT48,OUT013,25-01-2024,5,241.1920631,93.80338618
OD-5-2738,Credit Card,351,FDU11,OUT019,05-02-2024,4,28.08346112,12.29622734
OD-4-60194,Credit Card,244,FDF50,OUT018,17-06-2022,4,53.33961269,45.94532255
OD-3-4923,Debit Card,354,FDP03,OUT017,01-08-2023,5,21.09502954,0.125421803
OD-3-69231,Credit Card,394,FDB05,OUT017,17-04-2023,1,56.90300263,51.63223234
OD-1-62121,Cash,395,FDX49,OUT010,31-08-2023,1,65.21470636,36.84410038
OD-3-56475,Credit Card,338,NCU30,OUT017,03-06-2022,1,354.7770506,339.1614936
OD-2-15541,Credit Card,294,FDW02,OUT013,06-01-2024,1,147.6781996,80.70656368
OD-4-72942,Credit Card,252,NCN53,OUT018,13-05-2023,4,23.64817326,7.564841258
OD-5-10886,Debit Card,251,FDY24,OUT019,13-09-2023,1,381.3781884,291.3680904
OD-5-1790,Debit Card,311,DRF23,OUT019,11-11-2023,4,57.34325593,0.374917326
OD-2-8705,Debit Card,229,FDP40,OUT013,11-07-2022,4,46.91868704,45.34648844
OD-1-50714,Credit Card,144,FDF50,OUT010,17-09-2022,3,26.88336657,5.600092045
OD-3-33824,Credit Card,265,NCU30,OUT017,24-11-2023,2,354.7770506,177.4372598
OD-2-3890,Credit Card,410,DRE12,OUT013,13-12-2022,3,43.7959606,2.733015007
OD-1-73274,Debit Card,112,FDP03,OUT010,25-10-2023,2,6.860398537,3.873508948
OD-2-64760,Credit Card,216,DRF23,OUT013,03-08-2023,3,30.09940708,16.23258289
OD-2-4102,Cash,248,FDB05,OUT013,01-04-2023,1,67.97211434,33.99575703
OD-5-60261,Cash,187,FDW25,OUT019,12-03-2023,2,327.5622326,211.4549965
OD-1-11837,Credit Card,203,DRF23,OUT010,19-08-2022,1,57.71182436,24.05950081
OD-1-57201,Cash,110,FDX35,OUT010,20-06-2022,2,39.20682726,21.33831395
OD-1-16016,Credit Card,431,FDS45,OUT010,13-05-2022,1,149.6696002,35.91241865
OD-3-57442,Credit Card,489,FDP40,OUT017,16-07-2022,4,18.15730745,10.80300559
OD-1-45760,Credit Card,295,FDT48,OUT010,09-01-2024,2,458.0801032,414.9012869
OD-3-15234,Credit Card,153,FDF50,OUT017,23-07-2022,1,83.66445872,72.7490677
OD-1-73892,Cash,183,FDJ10,OUT010,23-05-2022,5,30.21009824,9.631944038
OD-3-43793,Credit Card,320,FDS45,OUT017,24-02-2023,5,407.2114092,231.5455925
OD-4-53745,Credit Card,464,DRE12,OUT018,22-01-2023,3,32.3065121,9.235543865
OD-4-29744,Debit Card,490,FDS23,OUT018,04-07-2023,5,421.9002223,60.70112548
OD-3-65740,Cash,406,FDU11,OUT017,23-02-2024,4,39.40097257,37.54272114
OD-1-42926,Credit Card,177,FDW25,OUT010,28-01-2024,3,129.6596375,17.0134721
OD-3-54515,Debit Card,331,FDX35,OUT017,15-12-2022,1,69.72216042,67.21482311
OD-1-13173,Debit Card,284,FDS45,OUT010,02-10-2022,3,149.6696002,17.66468428
OD-3-65439,Debit Card,275,FDW25,OUT017,08-01-2024,1,374.2385868,325.9047765
OD-2-19773,Debit Card,193,NCN53,OUT013,20-11-2022,5,44.12001739,38.91834148
OD-4-36823,Credit Card,298,FDT48,OUT018,07-10-2022,5,370.5782602,302.4416076
OD-4-19126,Cash,251,DRE12,OUT018,08-04-2023,1,32.3065121,11.75808741
OD-3-64117,Credit Card,450,FDX35,OUT017,19-06-2023,1,69.72216042,41.58873277
OD-1-6852,Cash,169,NCK06,OUT010,08-12-2023,3,88.49748541,56.89346203
OD-2-11136,Debit Card,256,DRF23,OUT013,01-05-2022,2,30.09940708,6.008411
OD-4-67736,Credit Card,288,FDW02,OUT018,16-06-2023,1,307.6388341,209.121902
OD-3-9144,Cash,498,FDY24,OUT017,15-09-2023,1,489.9469666,241.4826534
OD-2-17288,Credit Card,469,FDU11,OUT013,19-01-2024,5,36.50426854,3.844366091
OD-5-4702,Debit Card,378,FDS23,OUT019,11-05-2023,5,477.3320903,387.994168
OD-1-48068,Cash,472,NCU30,OUT010,12-01-2023,1,190.8290517,184.4416037
OD-5-54874,Debit Card,116,FDT48,OUT019,24-10-2022,2,451.8740318,94.34830019
OD-5-56288,Cash,339,NCN53,OUT019,02-04-2023,1,47.3451192,33.45373306
OD-4-74361,Cash,463,FDP03,OUT018,10-07-2022,2,6.543469643,3.8831514
OD-2-41998,Cash,412,NCN53,OUT013,12-03-2022,1,44.12001739,13.03891916
OD-1-67177,Cash,475,FDB05,OUT010,19-11-2022,2,28.03477811,0.907969321
OD-3-611,Debit Card,390,NCU30,OUT017,15-12-2023,3,354.7770506,327.5327216
OD-5-27619,Cash,119,FDP40,OUT019,27-01-2024,5,34.88180534,26.44668303
OD-4-34784,Credit Card,476,FDX35,OUT018,10-12-2022,3,43.16332114,23.74880161
OD-2-72251,Debit Card,468,DRF23,OUT013,23-09-2022,1,30.09940708,4.694943039
OD-4-76188,Cash,347,FDP40,OUT018,05-10-2023,5,34.42402725,17.11922381
OD-1-71163,Cash,400,FDP03,OUT010,21-01-2024,5,6.860398537,3.83151005
OD-3-8692,Debit Card,306,FDF50,OUT017,27-02-2023,1,83.66445872,7.531484792
OD-1-14105,Credit Card,228,FDB05,OUT010,11-05-2022,5,28.03477811,9.409907765
OD-2-20546,Cash,237,FDF50,OUT013,12-03-2022,5,43.32688484,37.3589631
OD-4-25772,Credit Card,478,FDW25,OUT018,31-07-2022,5,503.1458286,389.186798
OD-3-22726,Cash,334,DRE12,OUT017,12-02-2024,1,46.75249255,21.69710857
OD-4-48769,Credit Card,386,FDJ10,OUT018,06-03-2023,1,100.8737031,82.11110253
OD-3-37219,Cash,413,DRK37,OUT017,14-01-2023,4,28.24807016,20.57120549
OD-2-62987,Credit Card,229,FDF50,OUT013,01-06-2022,4,43.32688484,21.27638951
OD-2-49159,Credit Card,249,FDX49,OUT013,11-08-2023,2,64.62947005,34.13133271
OD-3-69157,Debit Card,104,FDY24,OUT017,28-10-2022,4,489.9469666,381.5366979
OD-3-27967,Cash,189,FDP40,OUT017,01-03-2023,3,18.15730745,10.84760517
OD-1-61604,Credit Card,225,FDF50,OUT010,25-01-2023,3,26.88336657,0.420342771
OD-1-74656,Cash,331,FDW02,OUT010,16-01-2024,2,282.7576445,18.64664312
OD-2-54536,Credit Card,217,FDX35,OUT013,29-06-2023,3,31.36302106,11.78922548
OD-4-28580,Credit Card,205,FDJ10,OUT018,31-07-2022,5,100.8737031,33.30098729
OD-4-74719,Cash,427,FDB05,OUT018,11-01-2024,3,78.25460112,62.09932162
OD-3-11181,Cash,112,FDS23,OUT017,19-01-2023,4,232.6511894,105.4169343
OD-3-35943,Credit Card,470,FDU11,OUT017,16-09-2022,2,39.40097257,1.962148807
OD-4-65949,Credit Card,346,DRK37,OUT018,26-06-2022,1,13.43239109,8.91635968
OD-4-26320,Cash,231,DRK37,OUT018,18-08-2023,5,13.43239109,5.503289153
OD-3-42007,Debit Card,166,FDW25,OUT017,19-02-2024,5,374.2385868,14.27437502
OD-5-12665,Debit Card,275,FDP40,OUT019,08-09-2022,1,34.88180534,31.56767674
OD-5-19349,Debit Card,118,DRE12,OUT019,20-03-2022,3,18.82924101,5.730212379
OD-5-18810,Credit Card,281,FDB05,OUT019,30-09-2023,1,55.01119411,6.610390126
OD-3-55756,Cash,361,FDP40,OUT017,02-10-2023,3,18.15730745,4.092941569
OD-2-64521,Credit Card,330,FDU11,OUT013,22-07-2022,1,36.50426854,29.60203248
OD-5-12755,Debit Card,334,NCU30,OUT019,05-11-2023,4,327.2397316,33.93967306
OD-5-67734,Debit Card,433,DRK37,OUT019,17-11-2023,5,34.46407009,11.6657772
OD-5-63142,Cash,137,DRK37,OUT019,07-07-2023,4,34.46407009,17.46497164
OD-5-65470,Cash,260,FDS45,OUT019,26-04-2023,2,240.4747147,137.3732883
OD-2-22354,Cash,153,DRF23,OUT013,18-12-2023,4,30.09940708,15.42472316
OD-4-24212,Cash,378,FDW25,OUT018,04-05-2022,2,503.1458286,203.2717264
OD-1-56070,Credit Card,350,FDJ10,OUT010,03-08-2023,5,30.21009824,2.113870434
OD-3-22133,Debit Card,329,FDS23,OUT017,14-05-2022,2,232.6511894,49.06336265
OD-5-14661,Cash,402,DRK37,OUT019,08-02-2024,3,34.46407009,12.37815723
OD-3-74313,Debit Card,490,FDU11,OUT017,30-05-2022,2,39.40097257,22.73875057
OD-4-61820,Credit Card,310,FDY24,OUT018,05-01-2023,1,318.521843,95.0827328
OD-5-32483,Credit Card,212,FDX49,OUT019,21-06-2023,4,68.09822206,47.67377841
OD-5-61926,Cash,161,DRE12,OUT019,16-03-2023,3,18.82924101,6.817620665
OD-1-18074,Debit Card,291,FDF50,OUT010,02-06-2022,2,26.88336657,17.20897845
OD-4-44661,Credit Card,360,DRK37,OUT018,05-03-2022,5,13.43239109,12.33562213
OD-2-33339,Credit Card,168,FDU11,OUT013,19-08-2023,5,36.50426854,1.706235511
OD-3-24609,Cash,479,FDS23,OUT017,16-05-2022,3,232.6511894,45.47879728
OD-3-29492,Credit Card,310,FDY24,OUT017,11-08-2022,2,489.9469666,369.6032072
OD-1-38313,Cash,263,FDP03,OUT010,13-08-2022,2,6.860398537,2.1565993
OD-2-4029,Debit Card,482,FDS45,OUT013,23-12-2022,2,207.6605809,102.3581117
OD-5-68003,Cash,340,FDX49,OUT019,16-09-2022,2,68.09822206,8.925641992
OD-4-7194,Credit Card,126,FDU11,OUT018,05-08-2023,5,48.64363088,29.56167304
OD-4-71170,Credit Card,372,FDX35,OUT018,15-09-2023,4,43.16332114,22.24416135
OD-1-70745,Debit Card,205,FDX49,OUT010,05-02-2024,1,65.21470636,14.88495365
OD-5-59713,Debit Card,435,DRF23,OUT019,16-09-2023,3,57.34325593,27.36582651
OD-3-17437,Debit Card,320,FDX35,OUT017,18-09-2023,3,69.72216042,17.78999256
OD-3-12295,Credit Card,180,FDP40,OUT017,07-05-2023,4,18.15730745,14.5531526
OD-5-54325,Cash,371,FDW25,OUT019,11-08-2023,4,327.5622326,86.07139908
OD-1-5380,Cash,140,NCK06,OUT010,10-09-2023,2,88.49748541,4.162309978
OD-1-68804,Debit Card,404,FDW02,OUT010,29-08-2023,2,282.7576445,265.1688609
OD-4-7483,Cash,406,FDY24,OUT018,24-08-2022,4,318.521843,241.1011683
OD-2-57484,Cash,151,FDB05,OUT013,23-04-2023,5,67.97211434,16.9534917
OD-3-33894,Credit Card,196,FDY24,OUT017,08-01-2023,1,489.9469666,129.4947292
OD-4-3957,Credit Card,106,FDY24,OUT018,09-01-2023,5,318.521843,180.4537796
OD-4-62301,Credit Card,170,FDX49,OUT018,24-03-2023,5,31.27872377,10.79935685
OD-3-45126,Cash,124,FDW02,OUT017,01-07-2022,3,324.9458201,290.0567257
OD-2-25724,Credit Card,469,NCN53,OUT013,26-05-2022,4,44.12001739,31.28790921
OD-2-10037,Cash,246,FDB05,OUT013,14-06-2022,1,67.97211434,55.89711902
OD-5-64292,Credit Card,387,FDT48,OUT019,03-07-2022,2,451.8740318,13.2112388
OD-5-38185,Credit Card,143,DRE12,OUT019,24-09-2023,2,18.82924101,11.40599877
OD-3-1451,Credit Card,246,NCK06,OUT017,30-08-2022,5,61.5207604,47.80805531
OD-3-49210,Debit Card,460,FDT48,OUT017,08-07-2022,4,222.2090943,102.2645607
OD-1-65089,Credit Card,387,NCU30,OUT010,21-08-2022,5,190.8290517,98.69999856
OD-1-34349,Cash,267,FDF50,OUT010,05-05-2022,1,26.88336657,17.13122383
OD-3-25765,Debit Card,118,NCU30,OUT017,23-05-2022,1,354.7770506,9.765138828
OD-2-60975,Debit Card,357,NCK06,OUT013,02-09-2022,2,45.83808551,0.442233013
OD-2-7193,Debit Card,304,FDS23,OUT013,18-03-2023,5,242.0787751,33.28482374
OD-5-5486,Debit Card,124,DRF23,OUT019,07-06-2022,4,57.34325593,2.943552834
OD-1-21796,Debit Card,283,FDP03,OUT010,25-08-2022,4,6.860398537,2.437615325
OD-4-66928,Debit Card,132,FDX49,OUT018,02-02-2023,1,31.27872377,4.384011186
OD-4-46094,Debit Card,477,NCU30,OUT018,16-12-2022,4,288.2553715,132.7890742
OD-4-40664,Credit Card,340,FDW02,OUT018,04-03-2023,4,307.6388341,217.8783495
OD-1-60165,Credit Card,331,FDP03,OUT010,22-11-2023,4,6.860398537,0.003605399
OD-2-56780,Cash,172,FDJ10,OUT013,11-08-2023,5,26.21847015,1.665802506
OD-4-49311,Cash,264,FDS23,OUT018,22-03-2022,4,421.9002223,69.74355117
OD-2-57193,Cash,313,FDS23,OUT013,18-05-2022,3,242.0787751,16.39997223
OD-2-24092,Cash,489,DRE12,OUT013,04-08-2023,2,43.7959606,11.99945453
OD-2-31070,Credit Card,243,FDW02,OUT013,07-08-2022,4,147.6781996,30.43250197
OD-5-46418,Cash,198,FDS23,OUT019,20-10-2022,5,477.3320903,417.2207931
OD-2-44344,Cash,201,FDS23,OUT013,07-03-2023,5,242.0787751,34.54499249
OD-1-18746,Credit Card,469,FDT48,OUT010,22-02-2024,3,458.0801032,186.04347
OD-5-11476,Debit Card,117,FDS45,OUT019,06-02-2023,3,240.4747147,181.1060238
OD-1-60839,Credit Card,250,NCN53,OUT010,10-03-2023,4,26.21917485,20.5458484
OD-2-37683,Credit Card,455,NCN53,OUT013,17-11-2023,5,44.12001739,3.131104414
OD-2-32434,Debit Card,381,FDF50,OUT013,01-06-2022,5,43.32688484,3.541925441
OD-3-75512,Cash,430,FDP03,OUT017,17-12-2023,4,21.09502954,6.526694404
OD-4-5605,Credit Card,107,FDS23,OUT018,02-11-2022,5,421.9002223,77.92409645
OD-5-44901,Cash,442,FDJ10,OUT019,02-02-2023,3,32.19175988,2.454580125
OD-5-10894,Cash,128,DRF23,OUT019,02-07-2023,5,57.34325593,50.13804146
OD-3-58368,Credit Card,161,NCK06,OUT017,14-08-2022,4,61.5207604,33.79170816
OD-1-68239,Cash,279,FDP03,OUT010,17-06-2022,3,6.860398537,0.559297028
OD-5-74420,Debit Card,321,FDT48,OUT019,28-09-2022,1,451.8740318,140.7473836
